squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
65871,6,0,1,51,19826,9,10,2020,0,0,8020,4350,339,1,9,5592534
83871,97,0,0,24,33269,8,5,1999,0,0,6398,9519,115,0,7,8481528
47503,91,0,1,1,40305,4,4,1999,0,0,9958,3361,247,0,0,5837127
59848,10,0,0,72,14561,10,1,1999,1,0,4149,4757,157,0,6,5401767
47724,60,0,1,55,23900,5,5,2003,0,0,72,1856,443,0,5,5041353
54672,45,1,0,22,15269,1,1,1993,1,1,728,5530,861,1,2,5834503
22076,69,0,0,84,21148,8,6,2019,1,0,5174,5117,379,0,6,2573515
500,56,1,0,12,34514,9,4,2011,1,0,4590,4074,347,0,10,490549.1
9385,100,0,0,20,35281,2,8,2005,0,0,575,1391,604,0,6,470971.5
96038,80,1,1,78,4359,6,9,2006,1,1,3926,3187,396,1,6,9063869
88083,93,1,0,81,62432,8,7,2000,0,0,3597,4968,218,1,7,8426904
46553,28,0,0,10,14278,4,1,2003,0,0,6492,4926,859,1,1,5676097
27214,55,1,0,97,56352,6,2,2008,0,1,9374,218,777,1,3,2179607
80984,68,0,1,19,84292,1,6,2015,1,0,3582,1698,438,0,5,8337722
56402,100,1,1,81,92255,7,9,2012,1,1,5943,7937,950,1,1,6019378
49614,62,1,1,94,78256,2,3,2008,0,0,3897,9238,811,1,0,4253253
47035,28,0,1,99,13465,2,5,1990,1,1,7431,2814,844,1,0,4419876
53360,80,0,0,68,9423,1,9,1993,1,0,8976,9112,555,1,10,5340756
91657,52,0,0,11,80499,8,1,2020,0,1,532,2052,117,0,7,9597466
81311,4,1,0,6,65180,1,1,2008,0,1,1754,3173,540,1,9,7283985
1667,16,0,1,53,84350,5,10,2006,1,1,5816,8915,830,1,5,74271.6
42926,17,0,1,21,3710,6,7,1997,0,0,1749,9521,444,0,2,4557192
67227,52,1,0,83,51442,9,5,2015,1,1,3088,7256,786,1,4,6273363
107020,59,0,0,10,28387,4,9,2004,0,0,3610,950,553,0,8,9987603
23285,27,1,1,39,5499,2,3,1999,1,0,7386,8846,266,1,1,3237457
11296,87,0,1,89,7884,9,5,1996,0,0,8798,1538,440,1,0,537004.6
63342,89,1,1,68,4708,7,2,2019,0,0,1945,8269,495,0,10,6440770
19386,32,0,1,81,18804,5,6,2018,1,1,5640,7433,818,0,6,2382106
61875,52,0,1,63,6558,2,8,1999,0,0,3534,7930,912,0,7,5898857
69307,27,1,1,89,15443,6,8,2014,0,0,6903,8501,420,1,6,6950985
36088,6,1,0,8,89757,10,2,2000,1,0,1859,4641,425,0,6,3387622
29347,60,0,1,61,42527,8,8,2008,0,0,3429,2817,837,0,10,2956031
73774,63,0,0,28,4711,1,7,1993,1,1,9426,416,785,1,9,8352876
31258,91,0,1,44,87494,4,10,1998,1,0,2303,1125,765,1,4,2334838
47962,15,0,1,34,21334,3,1,2018,0,0,5235,7659,223,1,7,5873609
2969,100,0,0,59,78219,7,2,1992,1,1,4593,3624,959,0,7,523251.2
66625,37,1,1,18,76900,10,7,2011,1,1,3905,3768,515,0,0,5795512
56670,13,1,1,60,20388,9,7,2012,0,0,7381,3335,669,1,2,4501835
64137,52,1,1,30,14076,9,10,2006,0,1,2090,4566,867,0,2,7093983
59263,87,1,0,15,27481,8,6,1990,0,1,3533,5286,683,1,0,5290928
87448,21,0,1,5,8170,9,1,2019,0,0,8708,53,464,1,3,8048281
4002,63,1,1,53,62458,2,7,2008,1,1,9015,5487,841,1,1,134118.8
33751,37,1,1,36,87970,8,2,1991,1,1,1537,6433,882,1,5,3258717
75499,95,1,0,17,10992,8,4,2003,1,0,4325,917,593,1,5,8003064
73727,96,1,1,95,14068,4,4,1992,0,0,3945,9033,921,1,4,7157770
3477,43,0,0,58,9934,8,8,1997,0,1,1166,6357,151,1,0,928511.7
19932,32,1,1,93,11620,7,6,1991,0,1,1144,1721,857,1,6,2809820
21739,4,1,0,72,2291,6,7,2001,0,1,3521,7707,457,0,9,2173375
103609,74,1,1,68,63936,5,7,1999,0,1,799,9190,624,0,3,8796019
51919,36,1,0,71,92814,8,9,2021,1,1,5234,8529,541,1,4,4787932
75943,63,0,0,11,90567,8,8,2020,1,1,7274,7335,465,1,9,8950891
59116,100,1,0,80,55743,4,2,1994,0,0,7282,6516,635,0,1,6777192
25381,33,0,1,67,74635,8,3,1996,0,0,126,3171,449,0,5,2223085
52017,64,1,0,54,62222,5,5,2010,0,0,7471,7599,648,1,8,6004243
25333,22,1,0,19,71247,1,3,1996,1,1,3856,4186,765,1,4,2706849
75987,15,0,1,36,45160,7,6,2008,1,1,6794,7842,671,0,4,7065126
17429,1,1,1,7,26666,7,9,2011,0,0,7284,5113,557,0,7,1033878
54057,95,1,0,87,50655,9,6,1994,0,0,4977,1669,682,0,3,5148324
4805,19,0,0,73,94507,1,9,2008,0,0,9433,4180,487,0,0,1086085
50942,30,0,0,2,73196,1,10,1991,1,1,345,7298,895,1,8,6509108
99985,20,0,1,45,61739,1,9,2003,0,0,6513,9708,807,0,8,9398196
92209,11,0,0,44,77045,2,4,2010,0,1,793,4822,681,0,9,9707206
79021,61,0,1,74,46452,7,9,2004,0,1,8970,879,677,0,8,7674005
11385,67,1,1,50,58202,9,3,2001,1,1,5454,6089,940,0,2,1592668
87289,98,1,1,60,88045,4,10,2019,0,1,3399,4028,817,1,3,8433465
77219,53,0,0,42,84432,10,5,2019,1,1,8984,9429,646,1,7,7828486
77975,62,0,1,60,27912,7,2,2005,0,0,1130,1360,835,0,8,8416779
28713,17,0,1,26,68582,7,1,1997,1,1,144,4860,626,0,6,2824438
61981,49,1,1,46,33942,6,6,2002,0,1,6617,1608,891,1,9,6309706
88571,96,1,0,55,88179,2,7,2009,1,0,567,999,895,0,4,9013880
84782,95,1,1,37,5500,10,2,2013,1,1,6166,9091,630,0,6,8193781
46795,87,1,0,30,36212,3,6,2021,1,1,743,1721,567,0,6,4054146
71768,19,1,0,9,11588,10,3,1991,1,0,3887,9274,771,1,6,7950613
4382,61,0,0,1,33633,9,1,2011,0,1,9390,6219,922,0,9,18595.1
33053,64,1,0,7,42480,8,9,2017,0,0,7865,155,558,0,8,3778471
31201,78,0,0,99,79211,3,10,2019,0,1,2576,4343,600,1,7,3608721
35973,78,1,0,92,79157,2,6,2007,0,0,9607,1826,905,1,0,4346283
88405,97,1,0,7,56256,2,2,2011,0,0,166,9405,631,0,1,7391189
26105,83,1,1,69,88105,3,4,1999,1,0,9989,812,721,1,4,3412329
86768,56,0,1,66,69735,3,5,2003,0,1,3385,5903,159,0,10,9243232
57904,14,0,0,35,26410,3,7,2010,1,0,6374,3188,894,1,6,6226864
23720,4,1,0,62,11931,9,1,1993,1,0,3715,6214,119,1,7,2054258
30187,40,1,0,28,85151,3,7,2009,0,0,1837,431,646,1,0,2649021
74604,55,1,0,67,76056,9,2,2004,0,1,1247,6709,461,1,8,7420098
74041,92,0,0,69,88956,5,5,2000,0,1,3643,5208,465,0,1,6879489
50027,93,0,0,95,17231,1,7,1996,1,1,9560,7926,665,0,4,5482224
51428,27,1,0,81,38186,10,1,1996,0,0,3632,8941,377,1,7,5507722
40249,87,1,1,64,25081,2,8,2010,0,1,6989,9545,736,1,3,4328036
101281,12,0,0,7,66528,2,8,2018,0,1,4166,6782,665,1,9,9619014
23118,90,1,1,78,89394,8,1,1997,0,0,6637,9618,334,0,9,2789478
90918,52,1,1,56,17010,10,10,2020,0,1,1630,8652,544,0,9,8703866
2392,44,0,0,39,17514,5,9,1999,0,1,5661,7505,199,1,10,462441.9
44551,85,1,0,8,8403,3,8,2013,1,1,1138,805,629,0,5,4797124
65650,62,0,0,50,56232,10,4,1996,1,1,7984,7583,725,1,8,6059221
28544,10,1,0,9,89834,4,3,1995,1,0,8444,5499,938,1,1,3856702
92483,73,0,0,98,54013,10,4,1993,1,1,3750,81,386,0,10,9246023
65004,24,1,1,31,92493,1,8,2021,1,1,9208,406,970,1,5,5974003
68073,24,1,0,16,62054,10,4,2006,0,1,6921,2915,640,0,10,7082005
50539,38,1,1,80,89907,2,10,2016,1,0,473,6650,319,0,5,4315339
43933,9,1,1,34,75244,8,10,2007,0,0,82,7981,271,1,4,3637261
54658,100,0,0,76,21087,3,5,1994,0,1,9836,9337,530,1,1,6026608
3241,40,1,1,61,90631,8,1,2009,1,0,1036,1491,408,1,2,422831.9
94887,10,0,1,8,67144,1,10,2009,1,0,7142,8615,690,1,3,9561652
78394,99,1,0,68,12313,9,10,2000,1,0,6106,9840,723,0,6,8606850
30121,14,1,0,79,37402,2,3,2005,0,1,535,7021,269,0,8,2642898
68539,73,0,0,57,95268,6,7,1998,1,1,5833,7112,727,0,0,7210245
7232,36,1,0,57,95044,8,6,2005,0,1,6274,1131,897,0,10,1208771
7376,42,1,0,89,6189,6,3,2000,0,1,8572,8015,489,0,6,898693
66688,88,0,1,79,75617,4,9,2017,1,1,3152,1688,314,0,6,6271696
77972,59,0,0,55,61311,4,7,2004,1,0,3689,5177,611,1,9,6948081
58348,25,0,0,97,44458,7,9,2020,1,0,6765,7845,393,1,9,4713438
64511,68,0,1,32,22629,9,3,2020,0,1,2526,6045,496,1,10,6056605
87619,95,1,1,100,81587,7,5,2006,1,0,9436,3665,753,0,7,8831862
7101,13,0,1,51,27498,5,9,1992,0,0,1689,8214,453,0,5,372459.2
97161,97,0,0,59,39767,2,3,2019,1,0,2357,5340,278,0,2,8603613
17423,15,1,0,24,70162,8,3,1997,1,1,123,7677,157,1,0,1745277
12250,92,1,1,2,10154,8,8,1998,0,1,9107,5150,750,0,5,211745.8
904,52,0,1,38,56775,10,2,1994,1,0,7172,3199,826,1,1,58466.4
9844,50,0,1,45,5357,3,4,2019,1,0,91,6561,908,1,5,1458061
95773,26,1,0,53,81523,10,6,1993,0,0,1306,6795,582,0,1,9660686
62705,41,1,1,42,26117,10,8,2009,1,1,6765,874,772,1,4,6745638
61049,96,0,1,96,7771,4,8,2016,0,1,7706,7273,394,0,7,7296745
76180,38,1,0,63,32005,5,8,2006,0,1,3164,6820,170,1,5,7668518
57151,61,0,0,95,69105,10,4,2014,1,1,3860,4166,234,1,4,6793224
84428,81,0,0,5,72462,10,9,2010,0,0,9416,5948,838,1,10,8532474
29192,30,0,0,41,9206,6,5,1993,1,1,679,9075,114,0,4,3910724
73124,66,0,1,14,38517,10,2,2001,0,0,7766,13,654,1,2,5765636
35411,57,1,1,86,65019,9,5,2016,1,1,254,7641,913,0,0,2696715
31898,52,1,0,76,50423,3,4,1994,1,0,7365,6581,766,1,10,2439541
88606,33,1,1,5,26126,2,3,2018,0,0,4821,4508,1000,0,5,8559902
58202,65,1,1,92,14580,6,6,2019,0,1,4634,1107,897,1,6,5592566
59396,91,1,0,49,77898,9,9,1993,0,0,3249,6461,435,1,0,5432685
68323,29,0,1,80,42203,1,6,2020,1,0,8140,1302,551,1,4,6103546
41518,61,1,1,31,77290,8,1,1991,1,1,6726,36,388,1,0,3474209
93492,78,0,0,8,11891,10,5,2009,0,1,5120,5209,744,0,6,9102195
22921,74,1,0,14,76662,9,6,2004,1,1,9501,9579,768,1,1,2936237
50329,42,0,0,24,48350,4,1,1992,1,1,6526,6142,356,0,9,5505296
9686,61,1,1,47,4203,7,3,2019,0,1,5698,4031,597,0,5,1151477
41891,48,1,0,77,19697,3,5,2009,1,1,7048,6888,671,1,3,4499158
64586,27,0,0,38,45599,1,8,2011,0,1,4353,3714,388,0,10,6763350
78557,8,0,1,28,48044,5,7,2009,0,0,6278,8181,397,0,0,7075417
63378,69,1,0,84,85527,10,3,2002,0,0,5479,9298,275,1,6,5009831
82718,80,0,1,46,53790,6,7,2015,1,1,2308,8765,791,0,3,8093795
65364,46,1,0,1,23324,7,8,1992,1,1,3896,2640,771,0,2,6406724
30414,52,0,1,27,82221,8,10,2015,0,0,5620,4492,408,0,10,3104248
89723,21,1,1,80,81246,1,6,2000,0,0,3435,9377,266,0,6,8048511
85836,54,1,1,23,11119,1,1,2013,1,1,5173,9258,757,1,5,8687911
8658,72,0,0,100,93106,1,5,1991,0,1,8295,2754,109,1,2,918856.1
68264,61,1,0,61,94757,8,10,2018,1,1,6126,2385,297,0,0,5998450
30209,87,0,0,43,80518,7,1,2013,0,0,869,9536,596,1,10,3698374
97743,6,1,0,34,77098,6,8,2004,0,1,8968,3210,233,0,2,9614975
70539,3,0,0,42,63180,1,7,2018,0,0,6409,7747,982,1,0,8302560
24060,57,1,0,82,68073,8,6,1994,1,0,9731,9547,226,0,4,2668408
76039,85,0,0,65,1257,8,1,2019,0,0,5337,1277,898,1,4,8357545
19803,17,1,0,51,30492,1,3,2003,0,0,4072,1640,443,0,3,1869644
2134,16,0,0,30,9172,1,10,2006,0,1,1576,3923,883,0,7,184531.6
51263,88,0,1,48,8539,5,2,2006,1,0,9562,4787,880,1,7,6050153
87788,72,0,0,68,46805,9,1,1997,1,0,4553,4114,742,0,1,9210137
6520,82,0,0,20,18455,10,3,1991,1,0,440,7209,359,0,9,390072.1
94301,47,0,0,81,39828,8,6,2010,1,0,1605,505,102,0,2,9438480
101337,28,1,1,36,43415,10,5,2004,1,0,2176,9890,104,1,9,9667141
18377,43,0,1,76,99647,10,2,2007,1,0,4111,4176,915,0,7,2088277
53964,38,0,0,38,35657,5,4,2015,1,1,5487,1726,316,1,10,6571976
33705,22,0,0,94,6969,1,4,2016,1,0,6606,8523,625,0,10,3188132
29532,83,1,0,3,49248,7,6,1991,1,0,2818,4241,970,1,4,2389732
20894,83,0,1,33,13030,8,3,2007,0,1,4503,5329,184,1,1,1802283
63262,100,1,1,40,50043,7,9,2006,1,1,4856,2230,566,0,8,5723936
86957,51,1,1,43,50903,2,2,1992,0,0,8005,7138,113,0,10,8745127
52982,83,1,0,91,93274,9,1,1995,0,1,6472,7178,914,1,7,5076428
304,51,0,0,51,48599,2,8,1995,0,0,302,1509,946,0,2,92487.5
53404,56,1,0,39,3763,8,7,2019,1,0,9737,9900,844,0,3,4893469
102915,26,0,0,36,96724,3,4,2001,0,1,5988,217,841,0,5,9936178
70127,51,1,0,64,89555,2,4,2009,1,0,8361,9708,673,0,7,7555925
72827,44,1,0,95,80429,9,8,2007,0,1,2144,4242,230,0,2,7380521
23690,7,1,1,59,48046,6,2,2012,0,1,8541,5444,851,0,0,2511004
8159,5,1,1,17,96126,5,9,2015,1,0,8189,526,663,0,7,1300902
69664,53,1,1,49,94092,2,7,1996,0,0,5606,4576,759,1,5,7886317
47702,21,1,0,53,74263,4,5,2020,0,0,210,1328,998,1,4,5490927
83295,8,1,0,44,23355,3,1,2013,1,0,6948,398,669,1,9,8397521
13102,44,1,1,88,30282,6,7,2014,1,1,7573,8826,978,1,5,809729.4
1311,5,0,1,82,71414,3,5,1992,1,1,8811,8161,899,1,0,290676.2
4743,46,0,1,45,62199,8,4,1996,0,1,7208,7691,786,0,1,81548.6
76061,23,1,1,27,46090,8,9,2019,0,0,4797,5715,169,0,7,6216971
95699,77,1,0,14,37743,2,6,2018,1,0,9487,6521,819,1,4,8547052
42045,32,1,0,87,77890,8,6,2011,1,0,4496,2360,793,1,2,4299823
33114,80,0,1,74,2060,8,6,2019,0,0,4594,8587,440,1,10,3824947
13510,42,0,1,4,75628,10,1,1992,0,1,6022,9126,692,1,7,165886.2
38615,69,0,1,87,38738,4,1,2006,1,0,7388,3537,791,1,4,4114521
88710,27,0,1,67,98496,6,8,1990,0,0,4304,1956,784,1,6,9347620
32946,79,1,1,87,57780,3,3,2019,1,0,5658,8216,160,0,5,3709560
11180,54,1,0,96,25276,1,6,1991,1,1,5077,3787,770,1,0,2043772
83824,18,0,0,99,59878,10,4,2008,0,1,3808,6688,455,0,7,8703144
48254,37,0,0,55,47276,9,1,2004,0,1,6772,850,140,0,2,4991591
10525,100,1,1,39,95389,4,10,1990,0,0,5959,1045,274,0,8,2503337
72156,14,0,1,78,77576,6,10,1995,0,1,7745,8761,707,1,6,6979139
21830,79,1,1,30,96428,1,9,1990,1,0,7485,2259,903,0,2,1632121
31650,15,0,1,39,4746,4,1,2021,0,0,870,5803,100,1,3,4109380
24530,99,0,1,66,81770,2,7,1996,1,1,9859,2736,681,1,10,3272719
74247,12,0,1,76,53882,6,1,1997,1,1,9096,2443,684,1,9,8661905
60262,87,1,1,62,80837,1,2,2016,1,0,1800,4755,723,1,5,4931694
60066,17,0,0,32,47700,9,3,2000,0,1,728,7298,910,0,0,5345518
70099,88,0,0,38,12525,8,8,2004,0,1,217,8043,379,0,1,7424295
80545,57,1,1,29,23054,1,10,2015,0,1,8059,8416,628,1,1,7324139
33172,21,0,0,16,69443,9,9,2005,0,0,8453,9574,846,0,10,3923531
38938,86,0,0,76,81447,4,3,2009,1,1,2589,8033,400,1,7,4594572
19035,61,1,1,30,48011,1,9,1991,0,1,7923,2541,321,1,7,2247280
4757,10,0,0,72,65523,1,7,2008,1,0,5381,6047,739,1,0,665332.8
65310,28,0,0,67,28888,3,10,2004,0,0,2557,3520,432,0,9,6785802
45658,50,1,0,2,58865,9,8,2018,1,0,6760,2725,190,0,0,3644399
65506,99,0,0,29,68791,10,1,2002,1,1,6676,7056,554,1,7,6873556
39795,94,0,0,46,2696,8,10,1994,0,0,9611,509,693,1,7,4820826
60217,70,0,1,31,11975,10,10,2001,0,1,6885,8544,798,1,7,6780555
95065,46,0,0,1,29645,1,5,2005,1,0,3961,5310,986,0,7,9636181
35843,36,0,1,96,71490,7,2,1996,1,1,7976,4616,520,0,2,4244956
85586,45,0,1,41,97886,7,10,2021,0,1,1899,1045,445,1,1,8817594
44172,81,1,1,90,27843,9,5,2021,1,1,7859,8936,513,0,1,4949028
2570,12,0,1,42,42048,4,2,2005,0,0,6899,1733,112,0,1,1529306
82453,50,1,0,73,62661,2,10,1990,1,1,8031,3255,664,1,3,7460800
5038,4,0,1,55,46363,5,3,2016,0,0,6985,6031,710,0,4,854567.6
38092,7,1,0,63,68424,3,2,2019,1,1,389,1079,298,1,6,3212073
62284,56,0,1,49,16484,8,9,2011,0,1,9912,8775,709,1,10,7289277
54780,88,0,0,71,69413,3,7,1995,0,0,3816,6445,559,0,0,5360085
29183,17,1,0,25,26593,5,1,2015,0,1,7133,6171,844,1,3,2788060
73377,15,1,1,1,39748,8,4,1995,1,0,5550,7971,621,0,8,6931064
49835,71,1,1,36,36,6,5,2000,1,0,3915,2821,311,1,4,5165700
22504,63,0,1,66,35929,3,5,2017,0,0,567,9267,352,0,6,1425419
13951,71,0,0,65,62682,5,8,2013,0,0,1741,2233,497,1,10,1322598
82496,56,0,0,13,20031,5,9,1995,0,1,408,7169,747,1,10,8952665
74076,91,1,1,56,67320,9,3,2007,0,1,7307,2637,908,0,5,7734821
98822,76,0,1,90,9380,5,9,2005,1,1,2739,3082,783,1,5,9937962
15003,66,1,0,5,67235,4,3,1992,0,0,4711,9162,390,0,10,1529180
55040,44,0,0,59,97400,4,2,2009,1,1,4847,7520,843,1,1,4684930
65429,90,0,1,64,28816,3,6,2007,1,0,242,1625,929,0,3,7303546
82606,74,1,1,43,65569,7,4,1997,0,1,6703,3965,713,1,6,8480658
60882,33,0,1,14,16271,10,4,1995,1,1,3191,211,709,1,0,6540584
82524,50,0,0,4,52557,2,6,2008,1,1,4425,2605,125,0,8,8661712
101180,79,0,1,26,28961,3,9,1993,0,1,4028,4420,591,0,0,9950916
69152,42,1,0,1,31115,4,5,2016,1,0,8597,6808,619,1,1,7306940
40847,77,0,1,93,58786,8,7,2011,1,1,719,2167,382,0,2,4190834
48653,7,1,1,76,22354,6,2,1996,1,1,2180,3122,838,1,2,5316877
20377,45,1,0,40,23486,10,9,2018,1,0,6965,9220,455,0,7,2701713
12996,5,0,0,54,64395,6,6,2000,1,0,7714,6904,597,1,8,1308408
93848,61,1,0,19,72983,10,10,1992,0,0,7325,4603,237,0,4,8726355
60499,90,0,1,31,32259,10,1,1996,0,1,5811,5719,217,0,9,6453364
30163,93,1,1,6,9540,2,5,2004,1,0,9803,143,583,0,1,2296763
10303,49,1,1,8,60511,2,7,1994,0,0,7325,1013,929,1,10,1690778
25379,97,0,1,25,83534,6,9,2014,0,1,397,8988,962,0,3,2518581
60704,30,1,1,55,53245,5,5,1992,1,0,9761,6148,525,1,0,6416932
19274,68,0,1,71,91571,2,6,2008,1,1,7624,2629,331,0,7,1886568
94181,40,1,0,19,53582,7,4,1996,1,0,2237,4485,268,1,1,9639332
79454,22,1,1,76,31159,5,6,2001,1,0,3701,784,296,1,10,7671058
49545,76,0,1,26,36562,9,10,1996,1,1,4674,8150,737,1,8,3936015
55329,71,1,1,99,89274,7,8,1993,1,1,5401,9757,727,1,9,5300397
25507,12,0,0,76,23351,3,9,1994,0,0,7431,2331,798,1,0,2660425
89510,48,0,0,91,17916,8,8,2008,1,1,5942,7227,649,1,9,8901071
52158,61,1,0,43,37613,6,10,1998,1,0,8955,9093,216,0,1,5508207
73821,42,0,1,9,46929,5,6,2005,1,0,68,4701,695,0,8,6088840
30384,4,1,1,85,61413,2,4,2003,0,0,8141,5596,327,0,9,2897984
84433,48,0,0,3,34663,6,8,1991,0,1,9364,4010,731,1,7,9299784
11142,21,0,1,85,85194,8,6,2020,0,0,2171,4787,797,1,7,1930363
42541,98,1,1,77,99209,3,5,1990,1,0,3885,2364,997,1,7,4151610
59680,88,1,1,90,24189,1,3,2019,1,0,6297,5170,925,1,7,6045505
25908,68,0,0,21,89588,2,2,2012,0,0,1184,8776,856,0,2,2619350
19843,47,1,0,66,34799,2,2,2009,0,0,8115,9158,212,1,7,1662596
52171,13,0,1,61,8415,9,2,2004,0,1,1207,126,833,1,3,5293328
5972,82,0,0,8,5166,10,10,1995,1,0,9360,3301,225,1,7,208334.5
31144,70,1,1,65,75785,6,8,1990,0,0,3261,9231,862,0,4,2279251
90682,26,1,1,39,87265,10,7,2009,1,1,6405,476,894,0,2,9231843
31068,86,1,1,25,65682,9,8,2002,0,0,6629,433,415,0,7,1947387
13354,6,0,1,26,71256,1,9,2012,0,1,258,4961,687,0,4,1870480
86405,37,0,0,68,37742,6,5,2018,0,1,8148,7135,649,1,8,9181169
64250,63,0,0,86,63764,6,4,1997,1,1,3200,6710,430,1,10,6023035
44830,2,0,0,30,79052,5,10,2018,0,1,6981,8019,147,0,0,5740616
1852,38,1,0,68,92571,9,3,2005,0,1,8261,195,772,1,7,157082.5
81284,1,1,1,50,52487,9,4,1999,0,1,3935,4050,455,1,5,7670343
87336,22,1,0,65,63118,7,1,2018,0,1,365,9149,104,0,1,9043053
8365,51,1,0,83,4826,8,4,2009,0,0,1691,1803,398,0,3,2006403
91852,15,0,1,5,19137,4,9,1995,0,1,5268,1653,142,0,0,8632306
19821,8,1,1,1,34505,2,3,2004,0,1,2826,6678,663,1,1,3208185
58476,47,1,1,88,16141,1,4,1996,1,0,7069,270,902,1,10,4602000
35100,78,1,0,30,62880,2,6,1992,0,0,4552,703,803,0,8,3375127
69841,80,0,0,45,59977,9,3,1995,1,1,1221,8695,130,0,1,7066450
56654,11,1,1,52,75722,3,9,1991,0,1,9867,4532,239,0,10,5082749
77532,60,1,1,18,47565,6,4,2013,1,1,4953,6240,468,0,5,8432239
32851,8,0,0,4,45604,3,3,2014,1,0,9746,9694,906,1,2,3535826
7026,21,0,0,3,35413,9,8,2015,1,1,1185,4610,446,1,4,1451065
69867,10,1,1,93,56843,3,10,2013,0,0,5029,93,440,0,10,7376254
80606,27,1,1,78,33359,7,1,1995,0,0,4411,5371,885,1,2,8026775
29902,8,1,0,6,17811,1,6,1990,1,1,3909,692,297,0,10,3874079
64275,78,1,1,3,28926,8,5,2016,1,1,8314,2512,745,1,4,7084860
43215,84,1,0,90,3469,6,9,1992,0,1,8073,6806,738,0,2,4460358
50178,82,1,0,41,53857,6,1,2006,0,1,4606,4712,475,0,2,4695346
87796,53,1,0,27,90781,5,6,2007,0,0,5586,4430,914,1,8,8809692
13427,10,1,0,34,24751,10,4,1998,0,0,4642,5231,450,0,5,989176
9179,48,0,1,43,80254,2,1,2001,0,1,5654,6669,198,1,6,1446385
79160,98,0,0,8,73242,4,1,1992,0,1,3015,1565,496,0,0,8350658
47325,4,1,0,5,98252,9,4,2007,1,0,735,1122,956,0,3,4646767
18018,30,0,0,59,71777,10,10,1994,1,0,698,6032,668,0,8,1724262
57367,58,1,0,38,42146,7,8,1998,0,0,1977,4648,708,1,9,5889839
40177,19,0,0,63,57920,9,5,2018,1,1,4692,3724,321,1,1,4182439
1381,47,0,0,2,40554,3,4,2016,0,0,3458,2396,264,1,1,692836.6
11291,84,1,0,20,85072,9,9,2003,1,0,5944,3850,929,1,9,891916.3
68,54,1,0,26,52082,8,3,2007,0,1,9688,1571,436,1,8,1587909
46835,58,0,0,85,20404,10,4,2012,0,1,4746,1210,140,0,2,5493778
62878,54,1,0,38,88076,6,2,2019,0,1,5473,2296,638,1,4,7116865
14707,97,1,0,57,99577,9,2,2018,1,0,4113,1101,250,0,7,878896.8
38237,31,0,1,93,94891,9,6,2013,0,1,4778,1327,369,0,6,2741561
69220,13,0,1,28,66828,10,3,1995,1,1,3927,4362,670,1,10,6515483
12512,87,1,1,35,35661,7,2,2004,0,1,4456,5461,346,1,1,748649.4
66328,10,0,0,6,74593,3,5,2011,1,1,5408,7422,971,1,3,6390373
80986,9,1,1,16,20558,6,6,2021,0,1,7754,9493,449,1,4,7583224
50587,76,0,0,32,56741,8,10,2010,1,0,8104,1905,855,0,7,4053578
83398,97,1,0,63,66810,2,5,2010,1,1,9198,1237,541,1,9,8917693
101747,80,1,1,15,16480,6,10,1998,0,0,5135,1755,551,0,3,9605138
63942,74,1,1,52,25568,8,8,1995,1,0,7881,8141,711,1,1,5777274
51744,88,1,0,77,26294,4,5,1999,1,0,3568,8465,155,0,10,5804652
16127,89,1,1,60,96443,10,4,2018,0,1,6257,7630,258,1,1,811450.8
37029,97,1,0,22,60566,7,2,2019,1,1,265,7725,360,0,7,3695557
92869,52,0,0,33,81097,8,7,2020,1,0,4104,2797,803,0,1,9040983
98466,46,1,1,33,85121,1,9,1994,0,1,1489,3047,106,1,4,8826514
53379,86,1,0,53,20488,8,7,1993,0,1,5689,9333,321,1,7,4781675
89285,5,0,0,29,45739,8,3,2016,1,1,6476,9666,169,0,8,9137420
97719,27,0,1,73,9895,4,7,1991,1,0,5776,5050,438,1,8,9292275
36422,69,1,1,60,81510,5,4,1998,0,1,1700,4302,383,1,9,2635100
55248,58,1,0,37,33373,10,4,1998,1,0,6156,5233,285,0,4,4585591
6416,66,1,1,93,12438,5,10,2001,1,0,1150,3614,594,0,5,670510.1
92861,26,1,1,83,56954,8,9,2013,0,1,319,5124,994,0,9,8976526
44047,60,0,0,9,71042,10,3,1991,1,0,8652,991,307,0,4,4875333
49372,67,0,1,25,70757,2,7,2004,0,1,6537,7924,638,1,4,6383310
42723,78,1,0,63,76548,3,7,2005,1,0,6334,9274,242,1,1,4043477
43688,63,1,0,80,91860,7,4,2006,1,0,9692,6240,176,1,7,4950679
57538,48,1,1,70,21012,5,3,2007,0,1,5861,2750,652,1,10,6917058
66694,74,1,1,40,12430,1,1,2000,1,0,3524,771,469,0,9,6138066
61946,86,0,1,63,11671,7,8,2009,1,1,8488,6220,239,1,4,5401208
78844,92,1,1,69,84617,3,3,2019,1,1,6384,4894,726,1,9,7322476
36570,41,0,0,95,96913,3,2,1996,0,0,5015,7523,251,0,9,3436321
55007,13,1,0,82,24366,8,7,1999,0,1,7750,3265,776,0,9,5283831
45176,49,1,1,37,90942,7,7,1999,1,0,9951,5184,998,1,8,5387901
60445,63,0,1,39,77818,3,1,1994,1,1,4710,5516,642,0,8,5872233
32988,33,0,1,99,55389,6,8,2009,0,1,9296,3181,227,1,3,4046378
